image_path,output
test/21799.jpg,"[[{""label"": ""корпус ПЕХ пилотик\nЛицевая НЕСТЬ акрил\nСветодиюдные модули\nоклещка пленкой"", ""left"": 0.1596244131455399, ""top"": 0.13559322033898305, ""width"": 0.2183098591549296, ""height"": 0.3728813559322034, ""shape"": ""rectangle""}, {""label"": ""от 01 сu 1900\n100 1Л0"", ""left"": 0, ""top"": 0.559322033898305, ""width"": 0.13145539906103287, ""height"": 0.1694915254237288, ""shape"": ""rectangle""}, {""label"": ""ЕП"", ""left"": 0.40375586854460094, ""top"": 0.5423728813559322, ""width"": 0.08685446009389669, ""height"": 0.19491525423728817, ""shape"": ""rectangle""}, {""label"": ""Ш КА\nамо"", ""left"": 0.5117370892018779, ""top"": 0.11016949152542373, ""width"": 0.15727699530516437, ""height"": 0.2457627118644068, ""shape"": ""rectangle""}, {""label"": ""MISTANG"", ""left"": 0.8075117370892019, ""top"": 0.1271186440677966, ""width"": 0.15258215962441313, ""height"": 0.2627118644067797, ""shape"": ""rectangle""}, {""label"": ""ASHH LUB"", ""left"": 0.5469483568075117, ""top"": 0.6186440677966102, ""width"": 0.19248826291079812, ""height"": 0.22033898305084743, ""shape"": ""rectangle""}, {""label"": ""МОЙКА"", ""left"": 0.7981220657276995, ""top"": 0.635593220338983, ""width"": 0.17136150234741787, ""height"": 0.211864406779661, ""shape"": ""rectangle""}, {""label"": ""ОДЕЖА ДЕТСКА"", ""left"": 0.6713615023474179, ""top"": 0.01694915254237288, ""width"": 0.07042253521126762, ""height"": 0.17796610169491525, ""shape"": ""rectangle""}]]"
test/21792.jpg,"[[{""label"": ""БИ1772 гортовети"", ""left"": 0.20616113744075829, ""top"": -0.008403361344537815, ""width"": 0.556872037914692, ""height"": 1.0084033613445378, ""shape"": ""rectangle""}]]"
test/21790.jpg,"[[{""label"": ""ег"", ""left"": 0.19230769230769232, ""top"": 0.23076923076923078, ""width"": 0.5432692307692308, ""height"": 0.6346153846153846, ""shape"": ""rectangle""}]]"
test/21783.jpg,"[[{""label"": ""ОРТОМЕДИННЕКО КОСКАР"", ""left"": 0.041237113402061855, ""top"": 0.0888030888030888, ""width"": 0.6443298969072165, ""height"": 0.23552123552123555, ""shape"": ""rectangle""}]]"
test/21770.jpg,"[[{""label"": ""РОСКИЦ РЕСОРОМ"", ""left"": 0.008583690987124463, ""top"": 0.1111111111111111, ""width"": 0.7424892703862661, ""height"": 0.8611111111111112, ""shape"": ""rectangle""}]]"
test/21763.jpg,"[[{""label"": ""CLEOPANG\nсопо ARA"", ""left"": 0.255859375, ""top"": 0.20052083333333334, ""width"": 0.6376953125, ""height"": 0.49479166666666663, ""shape"": ""rectangle""}]]"
test/21762.jpg,"[[{""label"": ""т ла отноть"", ""left"": 0.054945054945054944, ""top"": 0.16216216216216217, ""width"": 0.8901098901098901, ""height"": 0.5243243243243243, ""shape"": ""rectangle""}, {""label"": "" Ю0"", ""left"": 0.4175824175824176, ""top"": 0.772972972972973, ""width"": 0.25641025641025644, ""height"": 0.08648648648648649, ""shape"": ""rectangle""}]]"
test/21761.jpg,"[[{""label"": ""CLEORANL"", ""left"": 0.25096525096525096, ""top"": 0.1958762886597938, ""width"": 0.6447876447876448, ""height"": 0.5051546391752577, ""shape"": ""rectangle""}]]"
test/21758.jpg,"[[{""label"": ""OZON"", ""left"": 0.28957528957528955, ""top"": 0.17525773195876287, ""width"": 0.3783783783783784, ""height"": 0.24742268041237114, ""shape"": ""rectangle""}]]"
test/21757.jpg,"[[{""label"": ""OZHE ЧУ НОZНIЦ"", ""left"": 0.05090909090909091, ""top"": 0.0546448087431694, ""width"": 0.9454545454545454, ""height"": 0.7814207650273225, ""shape"": ""rectangle""}]]"
test/21755.jpg,"[[{""label"": ""3"", ""left"": 0.12195121951219512, ""top"": 0.02926829268292683, ""width"": 0.7398373983739838, ""height"": 0.9121951219512194, ""shape"": ""rectangle""}]]"
test/21743.jpg,"[[{""label"": """", ""left"": 0.3088803088803089, ""top"": 0.08247422680412371, ""width"": 0.555984555984556, ""height"": 0.9175257731958762, ""shape"": ""rectangle""}]]"
test/21742.jpg,"[[{""label"": ""7"", ""left"": 0.0694980694980695, ""top"": 0.05670103092783505, ""width"": 0.8648648648648649, ""height"": 0.8917525773195876, ""shape"": ""rectangle""}]]"
test/21741.jpg,"[[{""label"": ""П РЕССОРОНСА EKAD"", ""left"": 0.20416666666666666, ""top"": 0.19740634005763688, ""width"": 0.7766666666666666, ""height"": 0.45389048991354464, ""shape"": ""rectangle""}]]"
test/21736.jpg,"[[{""label"": ""Объемноя буква\nлицаво боково свечонио"", ""left"": 0.07111111111111111, ""top"": 0.04, ""width"": 0.8666666666666667, ""height"": 0.15555555555555556, ""shape"": ""rectangle""}, {""label"": ""ОТ 120"", ""left"": 0.057777777777777775, ""top"": 0.8933333333333333, ""width"": 0.17333333333333334, ""height"": 0.10222222222222221, ""shape"": ""rectangle""}, {""label"": ""см"", ""left"": 0.27111111111111114, ""top"": 0.92, ""width"": 0.08444444444444443, ""height"": 0.06222222222222218, ""shape"": ""rectangle""}]]"
test/21729.jpg,"[[{""label"": ""титка"", ""left"": 0.022727272727272728, ""top"": 0.17073170731707318, ""width"": 0.35389610389610393, ""height"": 0.21341463414634146, ""shape"": ""rectangle""}, {""label"": ""Е"", ""left"": 0.37987012987012986, ""top"": 0.11585365853658537, ""width"": 0.2077922077922078, ""height"": 0.2804878048780488, ""shape"": ""rectangle""}, {""label"": ""Макдоналдс"", ""left"": 0.4318181818181818, ""top"": 0.6280487804878049, ""width"": 0.40584415584415584, ""height"": 0.19512195121951215, ""shape"": ""rectangle""}]]"
test/21726.jpg,"[[{""label"": ""HOBOC HI"", ""left"": 0.09090909090909091, ""top"": 0.546448087431694, ""width"": 0.4618181818181818, ""height"": 0.2185792349726775, ""shape"": ""rectangle""}]]"
test/21722.jpg,"[[{""label"": ""О Б\nСраголат Ма"", ""left"": 0.1709090909090909, ""top"": 0.00546448087431694, ""width"": 0.7381818181818182, ""height"": 0.9672131147540983, ""shape"": ""rectangle""}]]"
test/21714.jpg,"[[{""label"": ""Ho [UNK] B B"", ""left"": 0.06153846153846154, ""top"": 0.23195876288659795, ""width"": 0.9038461538461539, ""height"": 0.422680412371134, ""shape"": ""rectangle""}]]"
test/21703.jpg,"[[{""label"": ""СТОМАТОЛОГИ"", ""left"": 0.00909090909090909, ""top"": 0.00909090909090909, ""width"": 0.9863636363636364, ""height"": 0.4318181818181818, ""shape"": ""rectangle""}]]"
test/21699.jpg,"[[{""label"": ""В\nIRS"", ""left"": 0.023166023166023165, ""top"": 0.005154639175257732, ""width"": 0.9768339768339769, ""height"": 0.9948453608247423, ""shape"": ""rectangle""}]]"
test/21685.jpg,"[[{""label"": ""Вывеска лв объемных букв продукт"", ""left"": 0.05019305019305019, ""top"": 0, ""width"": 0.861003861003861, ""height"": 0.06666666666666667, ""shape"": ""rectangle""}, {""label"": ""Готовая установке"", ""left"": 0.17374517374517376, ""top"": 0.06666666666666667, ""width"": 0.5019305019305019, ""height"": 0.08205128205128205, ""shape"": ""rectangle""}, {""label"": ""30 СМ"", ""left"": 0.6911196911196911, ""top"": 0.07692307692307693, ""width"": 0.15444015444015446, ""height"": 0.08205128205128204, ""shape"": ""rectangle""}, {""label"": ""продукты"", ""left"": 0.09652509652509653, ""top"": 0.20512820512820512, ""width"": 0.8957528957528957, ""height"": 0.2, ""shape"": ""rectangle""}, {""label"": ""Комплект объенных букв"", ""left"": 0.023166023166023165, ""top"": 0.4666666666666667, ""width"": 0.6061776061776062, ""height"": 0.0871794871794872, ""shape"": ""rectangle""}, {""label"": ""50см"", ""left"": 0.6447876447876448, ""top"": 0.46153846153846156, ""width"": 0.18918918918918914, ""height"": 0.09743589743589742, ""shape"": ""rectangle""}, {""label"": ""80см"", ""left"": 0.8571428571428571, ""top"": 0.4564102564102564, ""width"": 0.11969111969111978, ""height"": 0.12307692307692314, ""shape"": ""rectangle""}, {""label"": ""п"", ""left"": 0.5984555984555985, ""top"": 0.6051282051282051, ""width"": 0.2934362934362934, ""height"": 0.36923076923076925, ""shape"": ""rectangle""}, {""label"": ""о"", ""left"": 0.14671814671814673, ""top"": 0.6512820512820513, ""width"": 0.23552123552123552, ""height"": 0.29230769230769227, ""shape"": ""rectangle""}]]"
test/21678.jpg,"[[{""label"": ""контовей"", ""left"": 0.015444015444015444, ""top"": 0.2564102564102564, ""width"": 0.9073359073359074, ""height"": 0.3846153846153847, ""shape"": ""rectangle""}]]"
test/21676.jpg,"[[{""label"": ""ООСЧНА СЛИВИНО УНИВЕРСКОЙ"", ""left"": 0.39111111111111113, ""top"": 0.37777777777777777, ""width"": 0.3511111111111111, ""height"": 0.37777777777777777, ""shape"": ""rectangle""}]]"
test/21672.jpg,"[[{""label"": ""РС HARE"", ""left"": 0.007722007722007722, ""top"": 0, ""width"": 0.9884169884169884, ""height"": 0.9845360824742269, ""shape"": ""rectangle""}]]"
test/21666.jpg,"[[{""label"": ""G ОП D-\nПОДЕ TATn NITNAK TURT ARTORA 1\nSHAURM А Hn era А А\nНИЛЕ СОЫ H ARLIN Осса бода\nCUU Я ПОДЕ БЛУПЕЙЛИ SHANI JE DOA\nЕ ООФ lo"", ""left"": 0.1703125, ""top"": 0.3284722222222222, ""width"": 0.7, ""height"": 0.3951388888888889, ""shape"": ""rectangle""}]]"
test/21662.jpg,"[[{""label"": ""IИ"", ""left"": 0.37318840579710144, ""top"": 0.07103825136612021, ""width"": 0.46014492753623193, ""height"": 0.41530054644808745, ""shape"": ""rectangle""}]]"
test/21661.jpg,"[[{""label"": ""напитки"", ""left"": 0.00234375, ""top"": 0.20104166666666667, ""width"": 0.94296875, ""height"": 0.46458333333333335, ""shape"": ""rectangle""}, {""label"": ""М"", ""left"": 0.10625, ""top"": 0.6208333333333333, ""width"": 0.1671875, ""height"": 0.19374999999999998, ""shape"": ""rectangle""}, {""label"": ""nalkt РИВАНА А"", ""left"": 0.20703125, ""top"": 0.8177083333333334, ""width"": 0.6828125, ""height"": 0.17916666666666659, ""shape"": ""rectangle""}]]"
test/21657.jpg,"[[{""label"": ""С\nРЕГОЛЕНСА"", ""left"": 0.08823529411764706, ""top"": 0.05223880597014925, ""width"": 0.8799019607843137, ""height"": 0.8731343283582089, ""shape"": ""rectangle""}]]"
test/21656.jpg,"[[{""label"": ""Ф"", ""left"": 0.08849557522123894, ""top"": 0.04484304932735426, ""width"": 0.8982300884955752, ""height"": 0.905829596412556, ""shape"": ""rectangle""}]]"
test/21655.jpg,"[[{""label"": ""INGem"", ""left"": 0.138996138996139, ""top"": 0.07731958762886598, ""width"": 0.752895752895753, ""height"": 0.7371134020618557, ""shape"": ""rectangle""}]]"
test/21652.jpg,"[[{""label"": ""СОРАЕ F\nLAS"", ""left"": 0.06327683615819209, ""top"": 0.011695906432748537, ""width"": 0.9299435028248587, ""height"": 0.9434697855750487, ""shape"": ""rectangle""}]]"
test/21645.jpg,"[[{""label"": ""Т РужК\nА апук\nс ов GOO"", ""left"": 0.0013227513227513227, ""top"": 0.09171075837742504, ""width"": 0.9312169312169313, ""height"": 0.5731922398589065, ""shape"": ""rectangle""}]]"
test/21635.jpg,"[[{""label"": ""S"", ""left"": 0.2879581151832461, ""top"": 0.21578947368421053, ""width"": 0.6701570680628272, ""height"": 0.6842105263157895, ""shape"": ""rectangle""}]]"
test/21634.jpg,"[[{""label"": ""эпоегай"", ""left"": 0.0016025641025641025, ""top"": 0.1658878504672897, ""width"": 0.9983974358974359, ""height"": 0.6285046728971962, ""shape"": ""rectangle""}]]"
test/21633.jpg,"[[{""label"": ""спотегай"", ""left"": 0.01107011070110701, ""top"": 0.14516129032258066, ""width"": 0.9778597785977861, ""height"": 0.6881720430107527, ""shape"": ""rectangle""}]]"
test/21627.jpg,"[[{""label"": ""8"", ""left"": 0.15517241379310345, ""top"": 0.12643678160919541, ""width"": 0.39655172413793105, ""height"": 0.8390804597701149, ""shape"": ""rectangle""}, {""label"": ""ЕССИ"", ""left"": 0.5896551724137931, ""top"": 0.6379310344827587, ""width"": 0.3896551724137931, ""height"": 0.35632183908045967, ""shape"": ""rectangle""}]]"
test/21620.jpg,"[[{""label"": ""ШОССЕЙНАЯ\nУЛИЦА"", ""left"": 0.4266666666666667, ""top"": 0.765, ""width"": 0.2633333333333333, ""height"": 0.19666666666666666, ""shape"": ""rectangle""}, {""label"": ""2\nКОРПУС 3"", ""left"": 0.71, ""top"": 0.7583333333333333, ""width"": 0.09222222222222222, ""height"": 0.15, ""shape"": ""rectangle""}, {""label"": ""салон вход"", ""left"": 0.38333333333333336, ""top"": 0.04, ""width"": 0.22666666666666666, ""height"": 0.18833333333333332, ""shape"": ""rectangle""}, {""label"": ""ЭТАЖ"", ""left"": 0.68, ""top"": 0.03166666666666667, ""width"": 0.14444444444444443, ""height"": 0.15166666666666664, ""shape"": ""rectangle""}, {""label"": ""!"", ""left"": 0.0022222222222222222, ""top"": 0.8733333333333333, ""width"": 0.056666666666666664, ""height"": 0.06166666666666667, ""shape"": ""rectangle""}, {""label"": ""ЦВЕТЫ\n24 часа"", ""left"": 0.3711111111111111, ""top"": 0.3016666666666667, ""width"": 0.5955555555555557, ""height"": 0.415, ""shape"": ""rectangle""}, {""label"": ""HEme"", ""left"": 0.021111111111111112, ""top"": 0.37666666666666665, ""width"": 0.3433333333333333, ""height"": 0.25666666666666665, ""shape"": ""rectangle""}]]"
test/21617.jpg,"[[{""label"": ""MATHONES"", ""left"": 0.4015151515151515, ""top"": 0.2047244094488189, ""width"": 0.595959595959596, ""height"": 0.7637795275590551, ""shape"": ""rectangle""}]]"
test/21611.jpg,"[[{""label"": ""В\nБАРКАЙСОРА Г\nSIMP"", ""left"": 0.03980099502487562, ""top"": 0.01593625498007968, ""width"": 0.7860696517412935, ""height"": 0.9203187250996016, ""shape"": ""rectangle""}]]"
test/21610.jpg,"[[{""label"": ""Э"", ""left"": 0.07608695652173914, ""top"": 0.28415300546448086, ""width"": 0.8514492753623188, ""height"": 0.43715846994535523, ""shape"": ""rectangle""}]]"
test/21609.jpg,"[[{""label"": ""kensho\nboduly salon"", ""left"": 0.20784313725490197, ""top"": 0.36363636363636365, ""width"": 0.7686274509803921, ""height"": 0.30808080808080807, ""shape"": ""rectangle""}]]"
test/21607.jpg,"[[{""label"": ""И СТИЛ\nLLANP"", ""left"": 0.13076923076923078, ""top"": 0.11403508771929824, ""width"": 0.6923076923076923, ""height"": 0.5405701754385965, ""shape"": ""rectangle""}]]"
test/21606.jpg,"[[{""label"": ""М-СТИЛЬ\nLUS"", ""left"": 0.125, ""top"": 0.1380952380952381, ""width"": 0.7208333333333333, ""height"": 0.5809523809523808, ""shape"": ""rectangle""}]]"
test/21595.jpg,"[[{""label"": ""ТВОИ АОМ\nНОИЬЮ L снём!"", ""left"": 0.0036363636363636364, ""top"": 0.01092896174863388, ""width"": 0.9927272727272727, ""height"": 0.9836065573770492, ""shape"": ""rectangle""}]]"
test/21592.jpg,"[[{""label"": ""ПАРОЮМЕРИЯ"", ""left"": 0.015, ""top"": 0.45166666666666666, ""width"": 0.265, ""height"": 0.1383333333333333, ""shape"": ""rectangle""}, {""label"": ""ЛЭта ед"", ""left"": 0.4866666666666667, ""top"": 0.25666666666666665, ""width"": 0.45833333333333326, ""height"": 0.20666666666666667, ""shape"": ""rectangle""}]]"
test/21590.jpg,"[[{""label"": ""11"", ""left"": 0.6486486486486487, ""top"": 0.35051546391752575, ""width"": 0.26254826254826247, ""height"": 0.15979381443298968, ""shape"": ""rectangle""}]]"
test/21589.jpg,"[[{""label"": ""СУЧА ВЕРЕКАРНЯ"", ""left"": 0.5952380952380952, ""top"": 0.09166666666666666, ""width"": 0.38095238095238093, ""height"": 0.3333333333333333, ""shape"": ""rectangle""}, {""label"": ""ЦЕНТР БИВИТОВОКО [UNK]n ВОСКОВА"", ""left"": 0.45714285714285713, ""top"": 0.5583333333333333, ""width"": 0.4523809523809524, ""height"": 0.17083333333333334, ""shape"": ""rectangle""}, {""label"": ""IoP"", ""left"": 0.18571428571428572, ""top"": 0.5416666666666666, ""width"": 0.19047619047619047, ""height"": 0.07916666666666666, ""shape"": ""rectangle""}, {""label"": ""ФОО"", ""left"": 0.30391802290536474, ""top"": 0.061339662447257394, ""width"": 0.19047619047619047, ""height"": 0.20833333333333354, ""shape"": ""rectangle""}]]"
test/21585.jpg,"[[{""label"": ""Д ббса"", ""left"": 0.25072463768115943, ""top"": 0.34545454545454546, ""width"": 0.3898550724637681, ""height"": 0.24090909090909085, ""shape"": ""rectangle""}, {""label"": ""банк"", ""left"": 0.6739130434782609, ""top"": 0.3386363636363636, ""width"": 0.30289855072463767, ""height"": 0.24318181818181817, ""shape"": ""rectangle""}, {""label"": ""А"", ""left"": 0.010144927536231883, ""top"": 0.22045454545454546, ""width"": 0.18840579710144928, ""height"": 0.375, ""shape"": ""rectangle""}, {""label"": ""20 3"", ""left"": 0.7753623188405797, ""top"": 0.9068181818181819, ""width"": 0.08840579710144925, ""height"": 0.09090909090909083, ""shape"": ""rectangle""}, {""label"": ""ОМ6"", ""left"": 0.8753623188405797, ""top"": 0.9340909090909091, ""width"": 0.036231884057971064, ""height"": 0.0636363636363636, ""shape"": ""rectangle""}, {""label"": ""ОМ"", ""left"": 0.9217391304347826, ""top"": 0.9227272727272727, ""width"": 0.05797101449275366, ""height"": 0.07045454545454544, ""shape"": ""rectangle""}]]"
test/21582.jpg,"[[{""label"": ""ЭКОДОЛЬЕ"", ""left"": 0.08153846153846153, ""top"": 0.4004106776180698, ""width"": 0.9015384615384615, ""height"": 0.2915811088295688, ""shape"": ""rectangle""}]]"
test/21578.jpg,"[[{""label"": ""ЭКОФИЛА С\nTU 543:6 543-61:9 гаdшов2"", ""left"": 0.13972055888223553, ""top"": 0.4223433242506812, ""width"": 0.6526946107784432, ""height"": 0.5122615803814714, ""shape"": ""rectangle""}]]"
test/21575.jpg,"[[{""label"": ""AL PANES"", ""left"": 0.24, ""top"": 0.05333333333333334, ""width"": 0.7155555555555555, ""height"": 0.6933333333333334, ""shape"": ""rectangle""}, {""label"": ""АКАЛЕЖИЯ LU"", ""left"": 0.3903615729743996, ""top"": 0.665083135391924, ""width"": 0.605193982581156, ""height"": 0.33047242016363154, ""shape"": ""rectangle""}]]"
test/21574.jpg,"[[{""label"": ""А"", ""left"": 0.16205533596837945, ""top"": 0.05025125628140704, ""width"": 0.7312252964426877, ""height"": 0.8592964824120604, ""shape"": ""rectangle""}]]"
test/21557.jpg,"[[{""label"": ""бидь"", ""left"": 0.00125, ""top"": 0.16666666666666666, ""width"": 0.9812500000000001, ""height"": 0.6566666666666667, ""shape"": ""rectangle""}]]"
test/21545.jpg,"[[{""label"": ""НОВЕС"", ""left"": 0.011904761904761904, ""top"": 0.15, ""width"": 0.9801587301587302, ""height"": 0.84, ""shape"": ""rectangle""}]]"
test/21542.jpg,"[[{""label"": ""silete wyline z 11teli1"", ""left"": 0.16642857142857143, ""top"": 0.3297529538131042, ""width"": 0.8, ""height"": 0.2287862513426423, ""shape"": ""rectangle""}, {""label"": ""НАВИГАТОР\nСТИЛЬ"", ""left"": 0.05142857142857143, ""top"": 0.9291084854994629, ""width"": 0.08357142857142857, ""height"": 0.06552094522019336, ""shape"": ""rectangle""}, {""label"": ""РАЗРАБОТКА изготовление и МОНТАЖ РЕКЛАМНЫХ КОНСТРУКЦИИЙ"", ""left"": 0.2642857142857143, ""top"": 0.9312567132116004, ""width"": 0.4685714285714286, ""height"": 0.055853920515574695, ""shape"": ""rectangle""}, {""label"": ""www.sibn335..u"", ""left"": 0.8514285714285714, ""top"": 0.9291084854994629, ""width"": 0.13428571428571434, ""height"": 0.06229860365198714, ""shape"": ""rectangle""}]]"
test/21540.jpg,"[[{""label"": ""FIV\nFOREAGOR Н Белгород"", ""left"": 0.2626953125, ""top"": 0.19092904169714703, ""width"": 0.7080078125, ""height"": 0.7724945135332846, ""shape"": ""rectangle""}]]"
test/21527.jpg,"[[{""label"": ""wikro Z X Kapilal"", ""left"": 0.04363636363636364, ""top"": 0.14754098360655737, ""width"": 0.8436363636363637, ""height"": 0.34972677595628415, ""shape"": ""rectangle""}]]"
test/21524.jpg,"[[{""label"": ""поколаница"", ""left"": 0.018666666666666668, ""top"": 0.22666666666666666, ""width"": 0.9573333333333333, ""height"": 0.5695238095238095, ""shape"": ""rectangle""}]]"
test/21517.jpg,"[[{""label"": ""KERASTIS\nP R"", ""left"": 0.021897810218978103, ""top"": 0.07608695652173914, ""width"": 0.9781021897810219, ""height"": 0.842391304347826, ""shape"": ""rectangle""}]]"
test/21515.jpg,"[[{""label"": ""кокто PYLAT"", ""left"": 0.2311111111111111, ""top"": 0.3422222222222222, ""width"": 0.7555555555555555, ""height"": 0.4355555555555556, ""shape"": ""rectangle""}]]"
test/21512.jpg,"[[{""label"": ""COLOUR"", ""left"": 0.04, ""top"": 0.04918032786885246, ""width"": 0.8945454545454545, ""height"": 0.830601092896175, ""shape"": ""rectangle""}]]"
test/21497.jpg,"[[{""label"": ""Точсн SUMELE"", ""left"": 0.05187319884726225, ""top"": 0.07938388625592417, ""width"": 0.9020172910662824, ""height"": 0.7085308056872037, ""shape"": ""rectangle""}]]"
test/21495.jpg,"[[{""label"": ""ARA CR\n1\n1 S\nТетонскон"", ""left"": 0.150390625, ""top"": 0.04466501240694789, ""width"": 0.7138671875, ""height"": 0.9392059553349876, ""shape"": ""rectangle""}]]"
test/21482.jpg,"[[{""label"": ""2 М"", ""left"": 0.031877213695395513, ""top"": 0.07365439093484419, ""width"": 0.6233766233766234, ""height"": 0.8555240793201133, ""shape"": ""rectangle""}]]"
test/21477.jpg,"[[{""label"": ""ЛОБА"", ""left"": 0.018333333333333333, ""top"": 0.10650887573964497, ""width"": 0.97, ""height"": 0.8017751479289941, ""shape"": ""rectangle""}]]"
test/21472.jpg,"[[{""label"": ""ACREN\nGUND вкитко"", ""left"": 0.4177777777777778, ""top"": 0.04, ""width"": 0.2533333333333333, ""height"": 0.27111111111111114, ""shape"": ""rectangle""}, {""label"": ""ЕEN ORS\nпо"", ""left"": 0.49777777777777776, ""top"": 0.8, ""width"": 0.1777777777777778, ""height"": 0.19999999999999996, ""shape"": ""rectangle""}, {""label"": ""TN"", ""left"": 0.7111111111111111, ""top"": 0.04888888888888889, ""width"": 0.15111111111111108, ""height"": 0.17777777777777776, ""shape"": ""rectangle""}, {""label"": ""TNT"", ""left"": 0.7555555555555555, ""top"": 0.8355555555555556, ""width"": 0.2088888888888889, ""height"": 0.1644444444444444, ""shape"": ""rectangle""}, {""label"": ""COS"", ""left"": 0.02666666666666667, ""top"": 0.017777777777777778, ""width"": 0.2222222222222222, ""height"": 0.19555555555555557, ""shape"": ""rectangle""}, {""label"": ""cos"", ""left"": 0.017777777777777778, ""top"": 0.8, ""width"": 0.24, ""height"": 0.1777777777777777, ""shape"": ""rectangle""}]]"
test/21467.jpg,"[[{""label"": ""AАD"", ""left"": 0.722007722007722, ""top"": 0.520618556701031, ""width"": 0.1428571428571429, ""height"": 0.05670103092783496, ""shape"": ""rectangle""}]]"
test/21454.jpg,"[[{""label"": ""оформить РАСАД"", ""left"": 0.27710843373493976, ""top"": 0.33663366336633666, ""width"": 0.23293172690763053, ""height"": 0.1188118811881188, ""shape"": ""rectangle""}, {""label"": ""97:97-05"", ""left"": 0.30120481927710846, ""top"": 0.5346534653465347, ""width"": 0.18072289156626503, ""height"": 0.06930693069306926, ""shape"": ""rectangle""}]]"
test/21437.jpg,"[[{""label"": ""Benbparb KOkol кофе"", ""left"": 0.4091269841269842, ""top"": 0.40582010582010586, ""width"": 0.18809523809523804, ""height"": 0.1481481481481481, ""shape"": ""rectangle""}, {""label"": ""ЛЛММ"", ""left"": 0.6875, ""top"": 0.6365079365079365, ""width"": 0.12678571428571428, ""height"": 0.04285714285714286, ""shape"": ""rectangle""}]]"
test/21431.jpg,"[[{""label"": ""У\nРУСКИЙ Я\nЕ"", ""left"": 0.42833333333333334, ""top"": 0.04625, ""width"": 0.1166666666666667, ""height"": 0.36, ""shape"": ""rectangle""}, {""label"": ""L"", ""left"": 0.6933333333333334, ""top"": 0, ""width"": 0.09666666666666668, ""height"": 0.0225, ""shape"": ""rectangle""}, {""label"": ""KIN"", ""left"": 0.7366666666666667, ""top"": 0.68, ""width"": 0.07999999999999996, ""height"": 0.05249999999999999, ""shape"": ""rectangle""}, {""label"": ""КЕЛЬ"", ""left"": 0, ""top"": 0.37125, ""width"": 0.11333333333333333, ""height"": 0.04749999999999999, ""shape"": ""rectangle""}]]"
test/21402.jpg,"[[{""label"": ""С\nBRITISH ЛСАЛ\nНI AWARIS"", ""left"": 0.809375, ""top"": 0.13114754098360656, ""width"": 0.18906250000000002, ""height"": 0.1686182669789227, ""shape"": ""rectangle""}, {""label"": ""KITH ANGIDSMI"", ""left"": 0.6171875, ""top"": 0.477751756440281, ""width"": 0.24531250000000004, ""height"": 0.05386416861826704, ""shape"": ""rectangle""}, {""label"": ""ДЖARDS"", ""left"": 0.6671875, ""top"": 0.531615925058548, ""width"": 0.14374999999999993, ""height"": 0.05620608899297419, ""shape"": ""rectangle""}, {""label"": ""А\nBRITISH АСА\nНIМ ЛЯАRО"", ""left"": 0.8171875, ""top"": 0.7049180327868853, ""width"": 0.16718750000000004, ""height"": 0.16393442622950816, ""shape"": ""rectangle""}, {""label"": ""E\nARIT"", ""left"": 0.3125, ""top"": 0.14988290398126464, ""width"": 0.09218749999999998, ""height"": 0.14285714285714285, ""shape"": ""rectangle""}, {""label"": ""EN"", ""left"": 0.009375, ""top"": 0.18032786885245902, ""width"": 0.0734375, ""height"": 0.07259953161592506, ""shape"": ""rectangle""}, {""label"": ""А\nBR\nЕ!"", ""left"": 0.0921875, ""top"": 0.42857142857142855, ""width"": 0.0625, ""height"": 0.17096018735363, ""shape"": ""rectangle""}, {""label"": ""DЕМУ"", ""left"": 0, ""top"": 0.7845433255269321, ""width"": 0.09375, ""height"": 0.08430913348946134, ""shape"": ""rectangle""}]]"
test/21378.jpg,"[[{""label"": ""Ат ФОТО"", ""left"": 0.10666666666666667, ""top"": 0.6844444444444444, ""width"": 0.8266666666666667, ""height"": 0.23111111111111116, ""shape"": ""rectangle""}]]"
